x;y;gid;Name;description;new
6.1171369;50.9203297;164;Deutsche Post Filiale;Post;Post
6.1249488;50.9171575;165;Deutsche Post Filiale;Post;Post
6.1352626;50.9208575;166;Deutsche Post Filiale;Post;Post
6.1129015;50.9241268;168;mister*lady GmbH;Mode;Mode
6.1122778;50.9242017;169;C&A;Mode;Mode
6.1004921;50.924946;174;Lifestyle;Mode;Mode
6.1003795;50.9249483;175;Erkens M.;Mode;Mode
6.1001798;50.9249475;176;City Foto Knoblauch;Mode;Mode
6.1017545;50.924892;177;Dampf Zebra UG (haftungsbeschränkt);Mode;Mode
6.1003573;50.9247938;178;Wohndesign Müller;Wohnen;Möbel
6.099417;50.925461;180;KARO - Kindersachen aus 2. Hand;Mode;Mode
6.0993486;50.9255405;181;Sophia Antonia Scheffler Bekleidung Manana;Mode;Mode
6.11749;50.91527;182;Pfennings;Tankstelle;Kiosk
6.0927526;50.9261953;183;Saluma GbR;Mode;Mode
6.0939423;50.9256136;184;Reinartz Hausgeräte;Wohnen;Möbel
6.0939151;50.9248165;185;Lidl;Einkauf;Discounter
6.09716;50.922347;186;Netto Filiale;Einkauf;Discounter
6.0924692;50.9253304;187;Josef Emonds;Mode;Mode
6.0877258;50.9287892;190;Sandros abuff (Kiosk)K;Kiosk;Kiosk
6.09952;50.92952;191;Pflanzenmarkt Doris;Florist;Garten
6.100001;50.9295134;192;LEO´S Werkstatt;Tankstelle;Kiosk
6.0770852;50.9285374;194;TERRA4U;Mode;Mode
6.0569603;50.923683;196;You wear Fashion;Mode;Mode
6.0669647;50.9272189;199;Seifert u. Udvary;Mode;Mode
6.0673281;50.9281474;200;Aral;Tankstelle;Kiosk
6.0670342;50.928128;201;BP-Tankstelle 3093;Tankstelle;Kiosk
6.0728699;50.9312898;202;Netto Filiale;Netto;Discounter
6.07617;50.93286;203;Peter Bentz;Mode;Mode
6.1055178;50.9412663;204;Optik Hall;Optiker;Optiker
6.1071855;50.9476424;206;Dortants Garten(T)räume;Garten;Garten
6.10821;50.94631;207;Norman Langen;Mode;Mode
6.12048;50.96534;278;LINDA - St. Elisabeth Apotheke;Apotheke;Apotheke
6.0723935;50.9536767;213;Deko-Stübchen;Deko;Haushaltswaren
6.0598492;50.9543875;216;Natex Retail Store;Mode;Mode
